"Org","Date","Name","ID","File"
"NAVY","2021-08-08","NPS Reuble Farm","24A_B","/Users/giojacuzzi/Desktop/PHI Project Data/NAVY/NASWI_Site_24A_B/NASWI - Site 24A_B - MP4/831C_11132-20210808 000000-21080800.LD0.xlsx"
"NAVY","2021-08-09","NPS Reuble Farm","24A_B","/Users/giojacuzzi/Desktop/PHI Project Data/NAVY/NASWI_Site_24A_B/NASWI - Site 24A_B - MP4/831C_11132-20210809 000000-21080900.LD0.xlsx"
"NAVY","2021-08-10","NPS Reuble Farm","24A_B","/Users/giojacuzzi/Desktop/PHI Project Data/NAVY/NASWI_Site_24A_B/NASWI - Site 24A_B - MP4/831C_11132-20210810 000000-21081000.LD0.xlsx"
"NAVY","2021-08-11","NPS Reuble Farm","24A_B","/Users/giojacuzzi/Desktop/PHI Project Data/NAVY/NASWI_Site_24A_B/NASWI - Site 24A_B - MP4/831C_11132-20210811 000000-21081100.LD0.xlsx"
"NAVY","2021-08-12","NPS Reuble Farm","24A_B","/Users/giojacuzzi/Desktop/PHI Project Data/NAVY/NASWI_Site_24A_B/NASWI - Site 24A_B - MP4/831C_11132-20210812 000000-21081200.LD0.xlsx"
"NAVY","2021-08-13","NPS Reuble Farm","24A_B","/Users/giojacuzzi/Desktop/PHI Project Data/NAVY/NASWI_Site_24A_B/NASWI - Site 24A_B - MP4/831C_11132-20210813 000000-21081300.LD0.xlsx"
"NAVY","2021-08-14","NPS Reuble Farm","24A_B","/Users/giojacuzzi/Desktop/PHI Project Data/NAVY/NASWI_Site_24A_B/NASWI - Site 24A_B - MP4/831C_11132-20210814 000000-21081400.LD0.xlsx"
"NAVY","2020-12-13","Private Residence","25B_T","/Users/giojacuzzi/Desktop/PHI Project Data/NAVY/NASWI_Site_25B_T/NASWI - Site 26B_SG - MP1/831C_11162-20201213 000000-20121300.LD0.xlsx"
"NAVY","2020-12-13","Private Residence","25B_T","/Users/giojacuzzi/Desktop/PHI Project Data/NAVY/NASWI_Site_25B_T/NASWI - Site 26B_SG - MP1/831C_11162-20201213 112519-20121301.LD0.xlsx"
"NAVY","2020-12-14","Private Residence","25B_T","/Users/giojacuzzi/Desktop/PHI Project Data/NAVY/NASWI_Site_25B_T/NASWI - Site 26B_SG - MP1/831C_11162-20201214 000000-20121400.LD0.xlsx"
"NAVY","2020-12-14","Private Residence","25B_T","/Users/giojacuzzi/Desktop/PHI Project Data/NAVY/NASWI_Site_25B_T/NASWI - Site 26B_SG - MP1/831C_11162-20201214 092041-20121401.LD0.xlsx"
"NAVY","2020-12-15","Private Residence","25B_T","/Users/giojacuzzi/Desktop/PHI Project Data/NAVY/NASWI_Site_25B_T/NASWI - Site 26B_SG - MP1/831C_11162-20201215 000000-20121500.LD0.xlsx"
"NAVY","2020-12-15","Private Residence","25B_T","/Users/giojacuzzi/Desktop/PHI Project Data/NAVY/NASWI_Site_25B_T/NASWI - Site 26B_SG - MP1/831C_11162-20201215 084101-20121501.LD0.xlsx"
"NAVY","2020-12-16","Private Residence","25B_T","/Users/giojacuzzi/Desktop/PHI Project Data/NAVY/NASWI_Site_25B_T/NASWI - Site 26B_SG - MP1/831C_11162-20201216 000000-20121600.LD0.xlsx"
"NAVY","2020-12-17","Private Residence","25B_T","/Users/giojacuzzi/Desktop/PHI Project Data/NAVY/NASWI_Site_25B_T/NASWI - Site 26B_SG - MP1/831C_11162-20201217 000000-20121700.LD0.xlsx"
"NAVY","2020-12-18","Private Residence","25B_T","/Users/giojacuzzi/Desktop/PHI Project Data/NAVY/NASWI_Site_25B_T/NASWI - Site 26B_SG - MP1/831C_11162-20201218 000000-20121800.LD0.xlsx"
"NAVY","2020-12-19","Private Residence","25B_T","/Users/giojacuzzi/Desktop/PHI Project Data/NAVY/NASWI_Site_25B_T/NASWI - Site 26B_SG - MP1/831C_11162-20201219 000000-20121900.LD0.xlsx"
"NAVY","2021-03-28","Private Residence","25B_T","/Users/giojacuzzi/Desktop/PHI Project Data/NAVY/NASWI_Site_25B_T/NASWI - Site 26B_SG - MP2/831C_11129-20210328 000000-21032800.LD0.xlsx"
"NAVY","2021-03-29","Private Residence","25B_T","/Users/giojacuzzi/Desktop/PHI Project Data/NAVY/NASWI_Site_25B_T/NASWI - Site 26B_SG - MP2/831C_11129-20210329 000000-21032900.LD0.xlsx"
"NAVY","2021-03-30","Private Residence","25B_T","/Users/giojacuzzi/Desktop/PHI Project Data/NAVY/NASWI_Site_25B_T/NASWI - Site 26B_SG - MP2/831C_11129-20210330 000000-21033000.LD0.xlsx"
"NAVY","2021-03-31","Private Residence","25B_T","/Users/giojacuzzi/Desktop/PHI Project Data/NAVY/NASWI_Site_25B_T/NASWI - Site 26B_SG - MP2/831C_11129-20210331 000000-21033100.LD0.xlsx"
"NAVY","2021-04-01","Private Residence","25B_T","/Users/giojacuzzi/Desktop/PHI Project Data/NAVY/NASWI_Site_25B_T/NASWI - Site 26B_SG - MP2/831C_11129-20210401 000000-21040100.LD0.xlsx"
"NAVY","2021-04-02","Private Residence","25B_T","/Users/giojacuzzi/Desktop/PHI Project Data/NAVY/NASWI_Site_25B_T/NASWI - Site 26B_SG - MP2/831C_11129-20210402 000000-21040200.LD0.xlsx"
"NAVY","2021-04-03","Private Residence","25B_T","/Users/giojacuzzi/Desktop/PHI Project Data/NAVY/NASWI_Site_25B_T/NASWI - Site 26B_SG - MP2/831C_11129-20210403 000000-21040300.LD0.xlsx"
"NAVY","2021-06-06","Private Residence","25B_T","/Users/giojacuzzi/Desktop/PHI Project Data/NAVY/NASWI_Site_25B_T/NASWI - Site 26B_SG - MP3/831C_11162-20210606 000000-21060600.LD0.xlsx"
"NAVY","2021-06-07","Private Residence","25B_T","/Users/giojacuzzi/Desktop/PHI Project Data/NAVY/NASWI_Site_25B_T/NASWI - Site 26B_SG - MP3/831C_11162-20210607 000000-21060700.LD0.xlsx"
"NAVY","2021-06-08","Private Residence","25B_T","/Users/giojacuzzi/Desktop/PHI Project Data/NAVY/NASWI_Site_25B_T/NASWI - Site 26B_SG - MP3/831C_11162-20210608 000000-21060800.LD0.xlsx"
"NAVY","2021-06-09","Private Residence","25B_T","/Users/giojacuzzi/Desktop/PHI Project Data/NAVY/NASWI_Site_25B_T/NASWI - Site 26B_SG - MP3/831C_11162-20210609 000000-21060900.LD0.xlsx"
"NAVY","2021-06-10","Private Residence","25B_T","/Users/giojacuzzi/Desktop/PHI Project Data/NAVY/NASWI_Site_25B_T/NASWI - Site 26B_SG - MP3/831C_11162-20210610 000000-21061000.LD0.xlsx"
"NAVY","2021-06-11","Private Residence","25B_T","/Users/giojacuzzi/Desktop/PHI Project Data/NAVY/NASWI_Site_25B_T/NASWI - Site 26B_SG - MP3/831C_11162-20210611 000000-21061100.LD0.xlsx"
"NAVY","2021-06-12","Private Residence","25B_T","/Users/giojacuzzi/Desktop/PHI Project Data/NAVY/NASWI_Site_25B_T/NASWI - Site 26B_SG - MP3/831C_11162-20210612 000000-21061200.LD0.xlsx"
"NAVY","2021-08-08","Private Residence","25B_T","/Users/giojacuzzi/Desktop/PHI Project Data/NAVY/NASWI_Site_25B_T/NASWI - Site 26B_SG - MP4/831C_11131-20210808 000000-21080800.LD0.xlsx"
"NAVY","2021-08-09","Private Residence","25B_T","/Users/giojacuzzi/Desktop/PHI Project Data/NAVY/NASWI_Site_25B_T/NASWI - Site 26B_SG - MP4/831C_11131-20210809 000000-21080900.LD0.xlsx"
"NAVY","2021-08-10","Private Residence","25B_T","/Users/giojacuzzi/Desktop/PHI Project Data/NAVY/NASWI_Site_25B_T/NASWI - Site 26B_SG - MP4/831C_11131-20210810 000000-21081000.LD0.xlsx"
"NAVY","2021-08-11","Private Residence","25B_T","/Users/giojacuzzi/Desktop/PHI Project Data/NAVY/NASWI_Site_25B_T/NASWI - Site 26B_SG - MP4/831C_11131-20210811 000000-21081100.LD0.xlsx"
"NAVY","2021-08-12","Private Residence","25B_T","/Users/giojacuzzi/Desktop/PHI Project Data/NAVY/NASWI_Site_25B_T/NASWI - Site 26B_SG - MP4/831C_11131-20210812 000000-21081200.LD0.xlsx"
"NAVY","2021-08-13","Private Residence","25B_T","/Users/giojacuzzi/Desktop/PHI Project Data/NAVY/NASWI_Site_25B_T/NASWI - Site 26B_SG - MP4/831C_11131-20210813 000000-21081300.LD0.xlsx"
"NAVY","2021-08-14","Private Residence","25B_T","/Users/giojacuzzi/Desktop/PHI Project Data/NAVY/NASWI_Site_25B_T/NASWI - Site 26B_SG - MP4/831C_11131-20210814 000000-21081400.LD0.xlsx"
"NAVY","2020-12-13","Reeder Bay","26B_SG","/Users/giojacuzzi/Desktop/PHI Project Data/NAVY/NASWI_Site_26B_SG/NASWI - Site 26B_SG - MP1/831C_11226-20201213 000000-20121300.LD0.xlsx"
"NAVY","2020-12-13","Reeder Bay","26B_SG","/Users/giojacuzzi/Desktop/PHI Project Data/NAVY/NASWI_Site_26B_SG/NASWI - Site 26B_SG - MP1/831C_11226-20201213 125224-20121301.LD0.xlsx"
"NAVY","2020-12-14","Reeder Bay","26B_SG","/Users/giojacuzzi/Desktop/PHI Project Data/NAVY/NASWI_Site_26B_SG/NASWI - Site 26B_SG - MP1/831C_11226-20201214 000000-20121400.LD0.xlsx"
"NAVY","2020-12-14","Reeder Bay","26B_SG","/Users/giojacuzzi/Desktop/PHI Project Data/NAVY/NASWI_Site_26B_SG/NASWI - Site 26B_SG - MP1/831C_11226-20201214 115139-20121401.LD0.xlsx"
"NAVY","2020-12-15","Reeder Bay","26B_SG","/Users/giojacuzzi/Desktop/PHI Project Data/NAVY/NASWI_Site_26B_SG/NASWI - Site 26B_SG - MP1/831C_11226-20201215 000000-20121500.LD0.xlsx"
"NAVY","2020-12-15","Reeder Bay","26B_SG","/Users/giojacuzzi/Desktop/PHI Project Data/NAVY/NASWI_Site_26B_SG/NASWI - Site 26B_SG - MP1/831C_11226-20201215 095305-20121501.LD0.xlsx"
"NAVY","2020-12-16","Reeder Bay","26B_SG","/Users/giojacuzzi/Desktop/PHI Project Data/NAVY/NASWI_Site_26B_SG/NASWI - Site 26B_SG - MP1/831C_11226-20201216 000000-20121600.LD0.xlsx"
"NAVY","2020-12-17","Reeder Bay","26B_SG","/Users/giojacuzzi/Desktop/PHI Project Data/NAVY/NASWI_Site_26B_SG/NASWI - Site 26B_SG - MP1/831C_11226-20201217 000000-20121700.LD0.xlsx"
"NAVY","2020-12-18","Reeder Bay","26B_SG","/Users/giojacuzzi/Desktop/PHI Project Data/NAVY/NASWI_Site_26B_SG/NASWI - Site 26B_SG - MP1/831C_11226-20201218 000000-20121800.LD0.xlsx"
"NAVY","2020-12-19","Reeder Bay","26B_SG","/Users/giojacuzzi/Desktop/PHI Project Data/NAVY/NASWI_Site_26B_SG/NASWI - Site 26B_SG - MP1/831C_11226-20201219 000000-20121900.LD0.xlsx"
"NAVY","2021-03-28","Reeder Bay","26B_SG","/Users/giojacuzzi/Desktop/PHI Project Data/NAVY/NASWI_Site_26B_SG/NASWI - Site 26B_SG - MP2/831C_11127-20210328 000000-21032800.LD0.xlsx"
"NAVY","2021-03-29","Reeder Bay","26B_SG","/Users/giojacuzzi/Desktop/PHI Project Data/NAVY/NASWI_Site_26B_SG/NASWI - Site 26B_SG - MP2/831C_11127-20210329 000000-21032900.LD0.xlsx"
"NAVY","2021-03-30","Reeder Bay","26B_SG","/Users/giojacuzzi/Desktop/PHI Project Data/NAVY/NASWI_Site_26B_SG/NASWI - Site 26B_SG - MP2/831C_11127-20210330 000000-21033000.LD0.xlsx"
"NAVY","2021-03-31","Reeder Bay","26B_SG","/Users/giojacuzzi/Desktop/PHI Project Data/NAVY/NASWI_Site_26B_SG/NASWI - Site 26B_SG - MP2/831C_11127-20210331 000000-21033100.LD0.xlsx"
"NAVY","2021-04-01","Reeder Bay","26B_SG","/Users/giojacuzzi/Desktop/PHI Project Data/NAVY/NASWI_Site_26B_SG/NASWI - Site 26B_SG - MP2/831C_11127-20210401 000000-21040100.LD0.xlsx"
"NAVY","2021-04-02","Reeder Bay","26B_SG","/Users/giojacuzzi/Desktop/PHI Project Data/NAVY/NASWI_Site_26B_SG/NASWI - Site 26B_SG - MP2/831C_11127-20210402 000000-21040200.LD0.xlsx"
"NAVY","2021-04-03","Reeder Bay","26B_SG","/Users/giojacuzzi/Desktop/PHI Project Data/NAVY/NASWI_Site_26B_SG/NASWI - Site 26B_SG - MP2/831C_11127-20210403 000000-21040300.LD0.xlsx"
"NAVY","2021-06-06","Reeder Bay","26B_SG","/Users/giojacuzzi/Desktop/PHI Project Data/NAVY/NASWI_Site_26B_SG/NASWI - Site 26B_SG - MP3/831C_11129-20210606 000000-21060600.LD0.xlsx"
"NAVY","2021-06-07","Reeder Bay","26B_SG","/Users/giojacuzzi/Desktop/PHI Project Data/NAVY/NASWI_Site_26B_SG/NASWI - Site 26B_SG - MP3/831C_11129-20210607 000000-21060700.LD0.xlsx"
"NAVY","2021-06-08","Reeder Bay","26B_SG","/Users/giojacuzzi/Desktop/PHI Project Data/NAVY/NASWI_Site_26B_SG/NASWI - Site 26B_SG - MP3/831C_11129-20210608 000000-21060800.LD0.xlsx"
"NAVY","2021-06-09","Reeder Bay","26B_SG","/Users/giojacuzzi/Desktop/PHI Project Data/NAVY/NASWI_Site_26B_SG/NASWI - Site 26B_SG - MP3/831C_11129-20210609 000000-21060900.LD0.xlsx"
"NAVY","2021-06-10","Reeder Bay","26B_SG","/Users/giojacuzzi/Desktop/PHI Project Data/NAVY/NASWI_Site_26B_SG/NASWI - Site 26B_SG - MP3/831C_11129-20210610 000000-21061000.LD0.xlsx"
"NAVY","2021-06-11","Reeder Bay","26B_SG","/Users/giojacuzzi/Desktop/PHI Project Data/NAVY/NASWI_Site_26B_SG/NASWI - Site 26B_SG - MP3/831C_11129-20210611 000000-21061100.LD0.xlsx"
"NAVY","2021-06-12","Reeder Bay","26B_SG","/Users/giojacuzzi/Desktop/PHI Project Data/NAVY/NASWI_Site_26B_SG/NASWI - Site 26B_SG - MP3/831C_11129-20210612 000000-21061200.LD0.xlsx"
"NAVY","2021-08-08","Reeder Bay","26B_SG","/Users/giojacuzzi/Desktop/PHI Project Data/NAVY/NASWI_Site_26B_SG/NASWI - Site 26B_SG - MP4/831C_11129-20210808 000000-21080800.LD0.xlsx"
"NAVY","2021-08-09","Reeder Bay","26B_SG","/Users/giojacuzzi/Desktop/PHI Project Data/NAVY/NASWI_Site_26B_SG/NASWI - Site 26B_SG - MP4/831C_11129-20210809 000000-21080900.LD0.xlsx"
"NAVY","2021-08-10","Reeder Bay","26B_SG","/Users/giojacuzzi/Desktop/PHI Project Data/NAVY/NASWI_Site_26B_SG/NASWI - Site 26B_SG - MP4/831C_11129-20210810 000000-21081000.LD0.xlsx"
"NAVY","2021-08-11","Reeder Bay","26B_SG","/Users/giojacuzzi/Desktop/PHI Project Data/NAVY/NASWI_Site_26B_SG/NASWI - Site 26B_SG - MP4/831C_11129-20210811 000000-21081100.LD0.xlsx"
"NAVY","2021-08-12","Reeder Bay","26B_SG","/Users/giojacuzzi/Desktop/PHI Project Data/NAVY/NASWI_Site_26B_SG/NASWI - Site 26B_SG - MP4/831C_11129-20210812 000000-21081200.LD0.xlsx"
"NAVY","2021-08-13","Reeder Bay","26B_SG","/Users/giojacuzzi/Desktop/PHI Project Data/NAVY/NASWI_Site_26B_SG/NASWI - Site 26B_SG - MP4/831C_11129-20210813 000000-21081300.LD0.xlsx"
