"Date","ID","LSeq24","OshaDose","OshaTWA","OshaAction","NioshDose","NioshTWA","NioshLimit"
2021-08-12,"24A_B",81.1506647011344,15.2,76.4104219957627,FALSE,125.4,85.982975364947,TRUE
2021-08-13,"24A_B",43.6380653410757,0.3,48.0949840408936,FALSE,0,-Inf,FALSE
2021-08-14,"24A_B",42.411119672013,0.3,48.0949840408936,FALSE,0,-Inf,FALSE
2020-12-13,"25B_T",43.1815120401173,0.4,50.1702164559575,FALSE,0,-Inf,FALSE
2020-12-14,"25B_T",56.2425209110654,0.4,50.1702164559575,FALSE,0.4,61.0205999132796,FALSE
2020-12-15,"25B_T",83.0522867484426,20.8,78.6730319937315,FALSE,194.4,87.8869626059026,TRUE
2020-12-16,"25B_T",74.5141873681136,5.1,68.5327406249867,FALSE,27.2,79.345689040342,FALSE
2020-12-17,"25B_T",62.6553894771367,3,64.7049840408936,FALSE,1.7,67.3044892137827,FALSE
2020-12-18,"25B_T",50.6706241864803,1,56.78,FALSE,0.1,55,FALSE
2020-12-19,"25B_T",48.7294387511826,0.7,54.2070784446368,FALSE,0.1,55,FALSE
2021-03-28,"25B_T",54.6114425710367,1.8,61.0200763097659,FALSE,0.3,59.7712125471966,FALSE
2021-03-29,"25B_T",54.7673966699312,1.6,60.1704329119149,FALSE,0.3,59.7712125471966,FALSE
2021-03-30,"25B_T",53.8326698902835,1.2,58.095200496851,FALSE,0.2,58.0102999566398,FALSE
2021-03-31,"25B_T",51.8168813291926,1,56.78,FALSE,0.1,55,FALSE
2021-04-01,"25B_T",57.7084439018537,1.3,58.6725990818166,FALSE,0.6,62.7815125038364,FALSE
2021-04-02,"25B_T",51.4555231871582,0.9,56.0199680817872,FALSE,0.1,55,FALSE
2021-04-03,"25B_T",52.2787194429169,1,56.78,FALSE,0.2,58.0102999566398,FALSE
2021-06-06,"25B_T",44.5480161722096,0.4,50.1702164559575,FALSE,0,-Inf,FALSE
2021-06-07,"25B_T",53.9178893464757,0.8,55.1703246839362,FALSE,0.2,58.0102999566398,FALSE
2021-06-08,"25B_T",59.8321554778928,1.5,59.7048758129149,FALSE,0.9,64.5424250943933,FALSE
2021-06-09,"25B_T",55.8727521563307,1.1,57.4675325004781,FALSE,0.4,61.0205999132796,FALSE
2021-06-10,"25B_T",50.1665459111843,0.6,53.0950922688723,FALSE,0.1,55,FALSE
2021-06-11,"25B_T",49.08093382636,0.6,53.0950922688723,FALSE,0.1,55,FALSE
2021-06-12,"25B_T",52.8314321387329,0.8,55.1703246839362,FALSE,0.2,58.0102999566398,FALSE
2021-08-08,"25B_T",39.344375712798,0.2,45.1701082279787,FALSE,0,-Inf,FALSE
2021-08-09,"25B_T",52.9305262314679,0.6,53.0950922688723,FALSE,0.2,58.0102999566398,FALSE
2021-08-10,"25B_T",52.269988861231,0.6,53.0950922688723,FALSE,0.2,58.0102999566398,FALSE
2021-08-11,"25B_T",41.8031509941571,0.1,40.17,FALSE,0,-Inf,FALSE
2021-08-12,"25B_T",46.8742152910151,0.3,48.0949840408936,FALSE,0,-Inf,FALSE
2021-08-13,"25B_T",46.5260719375804,0.3,48.0949840408936,FALSE,0,-Inf,FALSE
2021-08-14,"25B_T",38.8038863107373,0.1,40.17,FALSE,0,-Inf,FALSE
2020-12-13,"26B_SG",59.815371318846,0.6,53.0950922688723,FALSE,0.9,64.5424250943933,FALSE
2020-12-14,"26B_SG",65.6333866954597,1,56.78,FALSE,3.5,70.4406804435028,FALSE
2020-12-15,"26B_SG",84.6642867067675,35.2,82.4680736403718,FALSE,281.1,89.4886084560744,TRUE
2020-12-16,"26B_SG",84.8278308964336,38.3,83.0769316356188,FALSE,292.3,89.6582881535744,TRUE
2020-12-17,"26B_SG",67.4591097421752,4.4,67.4677489564356,FALSE,5.3,72.2427586960079,FALSE
2020-12-18,"26B_SG",50.5418287186015,0.9,56.0199680817872,FALSE,0.1,55,FALSE
2020-12-19,"26B_SG",49.053548440078,0.9,56.0199680817872,FALSE,0.1,55,FALSE
2021-03-28,"26B_SG",57.0413314356186,2.3,62.7882993562522,FALSE,0.5,61.9897000433602,FALSE
2021-03-29,"26B_SG",59.3681689721511,1.8,61.0200763097659,FALSE,0.8,64.0308998699194,FALSE
2021-03-30,"26B_SG",56.8452558193807,0.7,54.2070784446368,FALSE,0.5,61.9897000433602,FALSE
2021-03-31,"26B_SG",52.1207392865367,0.7,54.2070784446368,FALSE,0.2,58.0102999566398,FALSE
2021-04-01,"26B_SG",59.0350267576496,1.3,58.6725990818166,FALSE,0.8,64.0308998699194,FALSE
2021-04-02,"26B_SG",44.3639785047996,0.4,50.1702164559575,FALSE,0,-Inf,FALSE
2021-04-03,"26B_SG",50.1966400307524,0.6,53.0950922688723,FALSE,0.1,55,FALSE
2021-06-06,"26B_SG",47.0361308026614,0.5,51.7798917720213,FALSE,0,-Inf,FALSE
2021-06-07,"26B_SG",63.2074658611388,1.7,60.6077565840931,FALSE,2,68.0102999566398,FALSE
2021-06-08,"26B_SG",62.4783038545819,2.2,62.4676407284568,FALSE,1.7,67.3044892137827,FALSE
2021-06-09,"26B_SG",62.2353000196944,2,61.7801082279787,FALSE,1.6,67.0411998265593,FALSE
2021-06-10,"26B_SG",60.6073026315684,1.7,60.6077565840931,FALSE,1.1,65.4139268515822,FALSE
2021-06-11,"26B_SG",49.6336638187013,0.5,51.7798917720213,FALSE,0.1,55,FALSE
2021-06-12,"26B_SG",44.209989775475,0.3,48.0949840408936,FALSE,0,-Inf,FALSE
2021-08-08,"26B_SG",48.1255709684431,0.6,53.0950922688723,FALSE,0.1,55,FALSE
