Aircraft,Engine,Profile,Long Name,Track,Track Type,Runway,Noise Model,A/C Category,Rep,Track Group,Num Day,Num Night,Num Total,% Day,% Night,% Total
EA-18G,F414-GE-400,245_EXP,,25AHT,Arrival,25,NMap,Based,No,HI TACAN Arrival,0.5714285625,0,0.5714285625,,,
EA-18G,F414-GE-400,245_FLT,,25AHT,Arrival,25,NMap,Based,No,HI TACAN Arrival,0.32142856,0,0.32142856,,,
EA-18G,F414-GE-400,245_FRS,,25AHT,Arrival,25,NMap,Based,No,HI TACAN Arrival,0.785714285,0,0.785714285,,,
EA-18G,F414-GE-400,246_EXP,,32AHT,Arrival,32,NMap,Based,No,HI TACAN Arrival,0,0,0,,,
EA-18G,F414-GE-400,246_FLT,,32AHT,Arrival,32,NMap,Based,No,HI TACAN Arrival,0,0,0,,,
EA-18G,F414-GE-400,246_FRS,,32AHT,Arrival,32,NMap,Based,No,HI TACAN Arrival,0,0,0,,,
EA-18G,F414-GE-400,247P_FH,FRS HIGH - Interfacility Whidbey Rwy 07 to OLF Rwy 14,07WC14P,Departure,07,NMap,Based,No,Interfacility Ault Field to Coupeville,0,0,0,,,
EA-18G,F414-GE-400,247P_FL,FLEET Rep - Interfacility Whidbey Rwy 07 to OLF Rwy 14,07WC14P,Departure,07,NMap,Based,No,Interfacility Ault Field to Coupeville,0,0,0,,,
EA-18G,F414-GE-400,247P_FO,FRS LOW - Interfacility Whidbey Rwy 07 to OLF Rwy 14,07WC14P,Departure,07,NMap,Based,No,Interfacility Ault Field to Coupeville,0.0714285725,0,0.0714285725,,,
EA-18G,F414-GE-400,248P_FH, Interfacility Whidbey Rwy 07 to OLF Rwy 32,07WC32P,Departure,07,NMap,Based,Yes,Interfacility Ault Field to Coupeville,0,0,0,,,
EA-18G,F414-GE-400,248P_FL,Interfacility Whidbey Rwy 07 to OLF Rwy 32,07WC32P,Departure,07,NMap,Based,Yes,Interfacility Ault Field to Coupeville,0,0,0,,,
EA-18G,F414-GE-400,248P_FO,Interfacility Whidbey Rwy 07 to OLF Rwy 32 ,07WC32P,Departure,07,NMap,Based,Yes,Interfacility Ault Field to Coupeville,0.1071428575,0,0.1071428575,,,
EA-18G,F414-GE-400,249P_FH,Interfacility Whidbey to C-Ville Runway 25,14WC14P,Departure,14,NMap,Based,No,Interfacility Ault Field to Coupeville,0,0,0,,,
EA-18G,F414-GE-400,249P_FL,Interfacility Whidbey to C-Ville Runway 25,14WC14P,Departure,14,NMap,Based,No,Interfacility Ault Field to Coupeville,0.39285715,0,0.39285715,,,
EA-18G,F414-GE-400,249P_FO,Interfacility Whidbey to C-Ville Runway 25 ,14WC14P,Departure,14,NMap,Based,No,Interfacility Ault Field to Coupeville,0.714285725,0,0.714285725,,,
EA-18G,F414-GE-400,250P_FH,Interfacility Whidbey to OLF Rwy 32,14WC32P,Departure,14,NMap,Based,No,Interfacility Ault Field to Coupeville,0,0,0,,,
EA-18G,F414-GE-400,250P_FL,Interfacility Whidbey to OLF Rwy 32,14WC32P,Departure,14,NMap,Based,No,Interfacility Ault Field to Coupeville,0,0,0,,,
EA-18G,F414-GE-400,250P_FO,Interfacility Whidbey to OLF Rwy 32,14WC32P,Departure,14,NMap,Based,No,Interfacility Ault Field to Coupeville,0,0,0,,,
EA-18G,F414-GE-400,251P_FH,Interfacility Whidbey to C-Ville Runway 14,25WC14P,Departure,25,NMap,Based,No,Interfacility Ault Field to Coupeville,0,0,0,,,
EA-18G,F414-GE-400,251P_FL,Interfacility Whidbey to C-Ville Runway 14,25WC14P,Departure,25,NMap,Based,No,Interfacility Ault Field to Coupeville,0,0,0,,,
EA-18G,F414-GE-400,251P_FO,Interfacility Whidbey to C-Ville Runway 14,25WC14P,Departure,25,NMap,Based,No,Interfacility Ault Field to Coupeville,0,0,0,,,
EA-18G,F414-GE-400,252P_FH,Interfacility Whidbey to OLF Rwy 32,25WC32P,Departure,25,NMap,Based,No,Interfacility Ault Field to Coupeville,0,0,0,,,
EA-18G,F414-GE-400,252P_FL,Interfacility Whidbey to OLF Rwy 32,25WC32P,Departure,25,NMap,Based,No,Interfacility Ault Field to Coupeville,0.3214285725,0,0.3214285725,,,
EA-18G,F414-GE-400,252P_FO,Interfacility Whidbey to OLF Rwy 32,25WC32P,Departure,25,NMap,Based,No,Interfacility Ault Field to Coupeville,2.2142857,0.821428575,3.035714275,,,
EA-18G,F414-GE-400,253P_FH,Interfacility Whidbey to C-Ville Runway 14,32WC14P,Departure,32,NMap,Based,No,Interfacility Ault Field to Coupeville,0,0,0,,,
EA-18G,F414-GE-400,253P_FL,Interfacility Whidbey to C-Ville Runway 14,32WC14P,Departure,32,NMap,Based,No,Interfacility Ault Field to Coupeville,0,0,0,,,
EA-18G,F414-GE-400,253P_FO,Interfacility Whidbey to C-Ville Runway 14,32WC14P,Departure,32,NMap,Based,No,Interfacility Ault Field to Coupeville,0,0,0,,,
EA-18G,F414-GE-400,254P_FH,Interfacility Whidbey to OLF Rwy 32,32WC32P,Departure,32,NMap,Based,No,Interfacility Ault Field to Coupeville,0,0,0,,,
EA-18G,F414-GE-400,254P_FL,Interfacility Whidbey to OLF Rwy 32 ,32WC32P,Departure,32,NMap,Based,No,Interfacility Ault Field to Coupeville,0,0,0,,,
EA-18G,F414-GE-400,254P_FO,Interfacility Whidbey to OLF Rwy 32,32WC32P,Departure,32,NMap,Based,No,Interfacility Ault Field to Coupeville,0,0,0,,,
EA-18G,F414-GE-400,255_FLT,Interfacility OLF Rwy 14 to Whidbey Rwy 07,14CW07_FLT,Interfacility,14_OLF,NMap,Based,Yes,Interfacility Coupeville to Ault Field,0,0,0,,,
EA-18G,F414-GE-400,255_FRS,Interfacility OLF Rwy 14 to Whidbey Rwy 07,14CW07_FRS,Interfacility,14_OLF,NMap,Based,Yes,Interfacility Coupeville to Ault Field,0,0,0,,,
EA-18G,F414-GE-400,256_FLT,Interfacility OLF Rwy 14 to Whidbey Rwy 14,14CW14_FLT,Interfacility,14_OLF,NMap,Based,No,Interfacility Coupeville to Ault Field,0.39285715,0,0.39285715,,,
EA-18G,F414-GE-400,256_FRS,Interfacility OLF Rwy 14 to Whidbey Rwy 14,14CW14_FRS,Interfacility,14_OLF,NMap,Based,No,Interfacility Coupeville to Ault Field,0.785714275,0,0.785714275,,,
EA-18G,F414-GE-400,257_FLT,Interfacility: Coupeville RWY14 to Ault RWY25 -- Original,14CW25_FLT,Interfacility,14_OLF,NMap,Based,Yes,Interfacility Coupeville to Ault Field,0,0,0,,,
EA-18G,F414-GE-400,257_FRS,Interfacility: Coupeville RWY14 to Ault RWY25 -- Original,14CW25_FRS,Interfacility,14_OLF,NMap,Based,Yes,Interfacility Coupeville to Ault Field,0,0,0,,,
EA-18G,F414-GE-400,258_FLT,Interfacility OLF Rwy 14 to Whidbey Rwy 32,14CW32_FLT,Interfacility,14_OLF,NMap,Based,No,Interfacility Coupeville to Ault Field,0,0,0,,,
EA-18G,F414-GE-400,258_FRS,Interfacility OLF Rwy 14 to Whidbey Rwy 32,14CW32_FRS,Interfacility,14_OLF,NMap,Based,No,Interfacility Coupeville to Ault Field,0,0,0,,,
EA-18G,F414-GE-400,259_FLT,Interfacility OLF Rwy 32 to Whidbey Rwy 07,32CW07_FLT,Interfacility,32_OLF,NMap,Based,No,Interfacility Coupeville to Ault Field,0,0,0,,,
EA-18G,F414-GE-400,259_FRS,Interfacility OLF Rwy 32 to Whidbey Rwy 07,32CW07_FRS,Interfacility,32_OLF,NMap,Based,No,Interfacility Coupeville to Ault Field,0.1071428575,0,0.1071428575,,,
EA-18G,F414-GE-400,260_FLT,Interfacility OLF Rwy 32 to Whidbey Rwy 14,32CW14_FLT,Interfacility,32_OLF,NMap,Based,No,Interfacility Coupeville to Ault Field,0,0,0,,,
EA-18G,F414-GE-400,260_FRS,Interfacility OLF Rwy 32 to Whidbey Rwy 14,32CW14_FRS,Interfacility,32_OLF,NMap,Based,No,Interfacility Coupeville to Ault Field,0,0,0,,,
EA-18G,F414-GE-400,261_FLT,Interfacility: Coupeville RWY32 to Ault RWY25 -- Original,32CW25_FLT,Interfacility,32_OLF,NMap,Based,No,Interfacility Coupeville to Ault Field,0.2857142875,0,0.2857142875,,,
EA-18G,F414-GE-400,261_FRS,Interfacility: Coupeville RWY32 to Ault RWY25 -- Original,32CW25_FRS,Interfacility,32_OLF,NMap,Based,No,Interfacility Coupeville to Ault Field,1.9642857,1.178571425,3.142857125,,,
EA-18G,F414-GE-400,262_FLT,Interfacility OLF to Whidbey Runway 32,32CW32_FLT,Interfacility,32_OLF,NMap,Based,No,Interfacility Coupeville to Ault Field,0,0,0,,,
EA-18G,F414-GE-400,262_FRS,Interfacility OLF to Whidbey Runway 32,32CW32_FRS,Interfacility,32_OLF,NMap,Based,No,Interfacility Coupeville to Ault Field,0,0,0,,,
EA-18G,F414-GE-400,263L,Depart and ReEnter Runway 07,07PL,Closed Pattern,07,NMap,Based,No,Depart and Re-enter Pattern,0,0,0,,,
EA-18G,F414-GE-400,263R,Depart and ReEnter Runway 07,07PR,Closed Pattern,07,NMap,Based,No,Depart and Re-enter Pattern,0,0,0,,,
EA-18G,F414-GE-400,264L,Depart and ReEnter Runway 14,14PL,Closed Pattern,14,NMap,Based,No,Depart and Re-enter Pattern,0.1428571425,0,0.1428571425,,,
EA-18G,F414-GE-400,264R,Rep - Depart and ReEnter Runway 14,14PR,Closed Pattern,14,NMap,Based,Yes,Depart and Re-enter Pattern,0,0,0,,,
EA-18G,F414-GE-400,265L,Depart and ReEnter Runway 25,25PL,Closed Pattern,25,NMap,Based,No,Depart and Re-enter Pattern,0,0,0,,,
EA-18G,F414-GE-400,265R,Depart and ReEnter Runway 25,25PR,Closed Pattern,25,NMap,Based,No,Depart and Re-enter Pattern,0,0,0,,,
EA-18G,F414-GE-400,266L,Depart and ReEnter Runway 32,32PL,Closed Pattern,32,NMap,Based,No,Depart and Re-enter Pattern,0,0,0,,,
EA-18G,F414-GE-400,266R,Depart and ReEnter Runway 32,32PR,Closed Pattern,32,NMap,Based,No,Depart and Re-enter Pattern,0,0,0,,,
EA-18G,F414-GE-400,267A,T&G at Ault; Midfield turn,07F1B,Closed Pattern,07,NMap,Based,No,Touch and Go at Ault Field,0.678571435,0,0.678571435,,,
EA-18G,F414-GE-400,267B,T&G at Ault; Upwind # turn,07F1C,Closed Pattern,07,NMap,Based,No,Touch and Go at Ault Field,0.0714285725,0,0.0714285725,,,
EA-18G,F414-GE-400,268A,T&G at Ault; Midfield turn,14F1B,Closed Pattern,14,NMap,Based,Yes,Touch and Go at Ault Field,0.60714285,0,0.60714285,,,
EA-18G,F414-GE-400,268B,T&G at Ault; Upwind # turn,14F1C,Closed Pattern,14,NMap,Based,No,Touch and Go at Ault Field,0,0,0,,,
EA-18G,F414-GE-400,269A,T&G at Ault; Midfield turn,25F1B,Closed Pattern,25,NMap,Based,No,Touch and Go at Ault Field,5.9642856,1.0000000025,6.9642856025,,,
EA-18G,F414-GE-400,269B,T&G at Ault; Porkchop,25F1C,Closed Pattern,25,NMap,Based,Yes,Touch and Go at Ault Field,4.9285714,0,4.9285714,,,
EA-18G,F414-GE-400,270B,T&G at Ault; Upwind # turn,32F1C,Closed Pattern,32,NMap,Based,No,Touch and Go at Ault Field,0.35714285,0,0.35714285,,,
EA-18G,F414-GE-400,273PDA,Proposed FCLP,14FCP1,Closed Pattern,14_OLF,NMap,Based,No,FCLP at Coupeville,3.96425,0,3.96425,,,
EA-18G,F414-GE-400,273PDB,Proposed FCLP,14FCP2,Closed Pattern,14_OLF,NMap,Based,Yes,FCLP at Coupeville,1.71425,0,1.71425,,,
EA-18G,F414-GE-400,273PDC,Proposed FCLP,14FCP3,Closed Pattern,14_OLF,NMap,Based,No,FCLP at Coupeville,1.60725,0,1.60725,,,
EA-18G,F414-GE-400,273PDX,Proposed FCLP,14FCPX,Closed Pattern,14_OLF,NMap,Based,Yes,FCLP at Coupeville,4.46425,0,4.46425,,,
EA-18G,F414-GE-400,273PDY,Proposed FCLP,14FCPY,Closed Pattern,14_OLF,NMap,Based,Yes,FCLP at Coupeville,0,0,0,,,
EA-18G,F414-GE-400,276PDA,Proposed FCLP,32FCP1,Closed Pattern,32_OLF,NMap,Based,No,FCLP at Coupeville,20.55775,6.34925,26.907,,,
EA-18G,F414-GE-400,276PDB,Proposed FCLP,32FCP2,Closed Pattern,32_OLF,NMap,Based,No,FCLP at Coupeville,3.6325,1.13625,4.76875,,,
EA-18G,F414-GE-400,276PDC,Proposed FCLP,32FCP3,Closed Pattern,32_OLF,NMap,Based,No,FCLP at Coupeville,0.8155,0.63475,1.45025,,,
EA-18G,F414-GE-400,276PDX,Proposed FCLP,32FCPX,Closed Pattern,32_OLF,NMap,Based,Yes,FCLP at Coupeville,0.96425,0,0.96425,,,
EA-18G,F414-GE-400,276PDY,New observed early turn pattern,32FCPY,Closed Pattern,32_OLF,NMap,Based,Yes,FCLP at Coupeville,2.4585,0.77275,3.23125,,,
EA-18G,F414-GE-400,277A_EXP,,07G1A,Closed Pattern,07,NMap,Based,No,GCA Pattern,0,0,0,,,
EA-18G,F414-GE-400,277A_FLT,,07G1A,Closed Pattern,07,NMap,Based,No,GCA Pattern,0,0,0,,,
EA-18G,F414-GE-400,277A_FRS,,07G1A,Closed Pattern,07,NMap,Based,No,GCA Pattern,0,0,0,,,
EA-18G,F414-GE-400,277B_EXP,,07G1B,Closed Pattern,07,NMap,Based,No,GCA Pattern,0,0,0,,,
EA-18G,F414-GE-400,277B_FLT,,07G1B,Closed Pattern,07,NMap,Based,No,GCA Pattern,0,0,0,,,
EA-18G,F414-GE-400,277B_FRS,,07G1B,Closed Pattern,07,NMap,Based,No,GCA Pattern,0,0,0,,,
EA-18G,F414-GE-400,277C_EXP,,07G1C,Closed Pattern,07,NMap,Based,No,GCA Pattern,0,0,0,,,
EA-18G,F414-GE-400,277C_FLT,,07G1C,Closed Pattern,07,NMap,Based,No,GCA Pattern,0,0,0,,,
EA-18G,F414-GE-400,277C_FRS,,07G1C,Closed Pattern,07,NMap,Based,No,GCA Pattern,0,0,0,,,
EA-18G,F414-GE-400,278A_EXP,Rep - GCA Box at Whidbey Runway 14 - 3NM Wide,14G1A,Closed Pattern,14,NMap,Based,Yes,GCA Pattern,0,0,0,,,
EA-18G,F414-GE-400,278A_FLT,Rep - GCA Box at Whidbey Runway 14 - 3NM Wide,14G1A,Closed Pattern,14,NMap,Based,Yes,GCA Pattern,0,0,0,,,
EA-18G,F414-GE-400,278A_FRS,Rep - GCA Box at Whidbey Runway 14 - 3NM Wide,14G1A,Closed Pattern,14,NMap,Based,Yes,GCA Pattern,0,0,0,,,
EA-18G,F414-GE-400,278B_EXP,,14G1B,Closed Pattern,14,NMap,Based,No,GCA Pattern,0,0,0,,,
EA-18G,F414-GE-400,278B_FLT,,14G1B,Closed Pattern,14,NMap,Based,No,GCA Pattern,0.035714285,0,0.035714285,,,
EA-18G,F414-GE-400,278B_FRS,,14G1B,Closed Pattern,14,NMap,Based,No,GCA Pattern,0.07142857,0,0.07142857,,,
EA-18G,F414-GE-400,278C_EXP,,14G1C,Closed Pattern,14,NMap,Based,No,GCA Pattern,0,0,0,,,
EA-18G,F414-GE-400,278C_FLT,,14G1C,Closed Pattern,14,NMap,Based,No,GCA Pattern,0,0,0,,,
EA-18G,F414-GE-400,278C_FRS,,14G1C,Closed Pattern,14,NMap,Based,No,GCA Pattern,0.035714285,0,0.035714285,,,
EA-18G,F414-GE-400,279A_EXP,,25G1A,Closed Pattern,25,NMap,Based,No,GCA Pattern,0,0,0,,,
EA-18G,F414-GE-400,279A_FLT,,25G1A,Closed Pattern,25,NMap,Based,No,GCA Pattern,0.035714285,0,0.035714285,,,
EA-18G,F414-GE-400,279A_FRS,,25G1A,Closed Pattern,25,NMap,Based,No,GCA Pattern,0.1785714275,0,0.1785714275,,,
EA-18G,F414-GE-400,279B_EXP,,25G1B,Closed Pattern,25,NMap,Based,No,GCA Pattern,0.1428571425,0.0714285725,0.214285715,,,
EA-18G,F414-GE-400,279B_FLT,,25G1B,Closed Pattern,25,NMap,Based,No,GCA Pattern,0.035714285,0,0.035714285,,,
EA-18G,F414-GE-400,279B_FRS,,25G1B,Closed Pattern,25,NMap,Based,No,GCA Pattern,0.6071428625,0.035714285,0.6428571475,,,
EA-18G,F414-GE-400,279C_EXP,,25G1C,Closed Pattern,25,NMap,Based,No,GCA Pattern,0,0,0,,,
EA-18G,F414-GE-400,279C_FLT,,25G1C,Closed Pattern,25,NMap,Based,No,GCA Pattern,0.035714285,0,0.035714285,,,
EA-18G,F414-GE-400,279C_FRS,,25G1C,Closed Pattern,25,NMap,Based,No,GCA Pattern,0,0,0,,,
EA-18G,F414-GE-400,280A_EXP,,32G1A,Closed Pattern,32,NMap,Based,No,GCA Pattern,0.1071428575,0,0.1071428575,,,
EA-18G,F414-GE-400,280A_FLT,,32G1A,Closed Pattern,32,NMap,Based,No,GCA Pattern,0,0,0,,,
EA-18G,F414-GE-400,280A_FRS,,32G1A,Closed Pattern,32,NMap,Based,No,GCA Pattern,0.035714285,0,0.035714285,,,
EA-18G,F414-GE-400,280B_EXP,,32G1B,Closed Pattern,32,NMap,Based,No,GCA Pattern,0,0,0,,,
EA-18G,F414-GE-400,280B_FLT,,32G1B,Closed Pattern,32,NMap,Based,No,GCA Pattern,0,0,0,,,
EA-18G,F414-GE-400,280B_FRS,,32G1B,Closed Pattern,32,NMap,Based,No,GCA Pattern,0.1785714275,0,0.1785714275,,,
EA-18G,F414-GE-400,280C_EXP,,32G1C,Closed Pattern,32,NMap,Based,No,GCA Pattern,0,0,0,,,
EA-18G,F414-GE-400,280C_FLT,,32G1C,Closed Pattern,32,NMap,Based,No,GCA Pattern,0,0,0,,,
EA-18G,F414-GE-400,280C_FRS,,32G1C,Closed Pattern,32,NMap,Based,No,GCA Pattern,0,0,0,,,
EA-18G,F414-GE-400,281A_m,FCLP Whidbey Runway 07 - Short,07F1B,Closed Pattern,07,NMap,Based,No,FCLP at Ault Field,0,0,0,,,
EA-18G,F414-GE-400,281B_m,FCLP at Whidbey Runway 07 - Long,07F1C,Closed Pattern,07,NMap,Based,No,FCLP at Ault Field,0,0,0,,,
EA-18G,F414-GE-400,282A_m,FCLP Whidbey Runway 14 - Short,14F1B,Closed Pattern,14,NMap,Based,No,FCLP at Ault Field,4.4285715,0,4.4285715,,,
EA-18G,F414-GE-400,282B_m,Rep - FCLP at Whidbey Runway 14 - Upwind Numbers,14F1C,Closed Pattern,14,NMap,Based,Yes,FCLP at Ault Field,1.46428571,0,1.46428571,,,
EA-18G,F414-GE-400,283A_m,FCLP Whidbey Runway 25 Midfield -- Orginal,25F1B,Closed Pattern,25,NMap,Based,No,FCLP at Ault Field,2.5357143,0,2.5357143,,,
EA-18G,F414-GE-400,283B_m,Rep - FCLP at Whidbey Runway 25 Upwind -- Original,25F1C,Closed Pattern,25,NMap,Based,Yes,FCLP at Ault Field,2.392857125,0,2.392857125,,,
EA-18G,F414-GE-400,284B_m,FCLP at Whidbey Runway 32 - Long,32F1C,Closed Pattern,32,NMap,Based,No,FCLP at Ault Field,0,0,0,,,
P-3C,T56-A-14,301,Departure Runway 07 - East Center,07D1B,Departure,07,NMap,Based,No,Departure,0.1428571425,0,0.1428571425,,,
P-3C,T56-A-14,302,Departure Runway 07 - East Long,07D1C,Departure,07,NMap,Based,No,Departure,0,0,0,,,
P-3C,T56-A-14,303,Departure Runway 07 - South Center,07D2B,Departure,07,NMap,Based,No,Departure,0.1071428575,0,0.1071428575,,,
P-3C,T56-A-14,304,Departure Runway 07 - South Long,07D2C,Departure,07,NMap,Based,No,Departure,0,0,0,,,
P-3C,T56-A-14,305,Departure Runway 13 - East Center,14D1B,Departure,14,NMap,Based,No,Departure,0.25,0,0.25,,,
P-3C,T56-A-14,306,Departure Runway 13 - East Long,14D1C,Departure,14,NMap,Based,No,Departure,0,0,0,,,
P-3C,T56-A-14,307,Departure Runway 13 - South Center,14D2B,Departure,14,NMap,Based,No,Departure,0.1428571425,0,0.1428571425,,,
P-3C,T56-A-14,308,Departure Runway 13 - South Long,14D2C,Departure,14,NMap,Based,No,Departure,0,0,0,,,
P-3C,T56-A-14,309,Departure Runway 25 - East Center,25D1B,Departure,25,NMap,Based,No,Departure,0.74999999,0,0.74999999,,,
P-3C,T56-A-14,310,Departure Runway 25 - East Long,25D1C,Departure,25,NMap,Based,No,Departure,0.1785714275,0,0.1785714275,,,
P-3C,T56-A-14,311,Rep -  Departure Runway 25 - South Center,25D2B,Departure,25,NMap,Based,Yes,Departure,0.964285725,0,0.964285725,,,
P-3C,T56-A-14,312,Departure Runway 25 - South Long,25D2C,Departure,25,NMap,Based,No,Departure,0.1785714275,0,0.1785714275,,,
P-3C,T56-A-14,313,Departure Runway 31 - East Center,32D1B,Departure,32,NMap,Based,No,Departure,0.0714285725,0,0.0714285725,,,
P-3C,T56-A-14,314,Departure Runway 31 - East Long,32D1C,Departure,32,NMap,Based,No,Departure,0,0,0,,,
P-3C,T56-A-14,315,Departure Runway 31 - South Center,32D2B,Departure,32,NMap,Based,No,Departure,0,0,0,,,
P-3C,T56-A-14,316,Departure Runway 31 - South Long,32D2C,Departure,32,NMap,Based,No,Departure,0,0,0,,,
P-3C,T56-A-14,321,Straight-In Arrival Runway 07,07A1A,Arrival,07,NMap,Based,No,P3 P8 C9 VFR non breaks,0,0,0,,,
P-3C,T56-A-14,322,Straight-In Arrival Runway 07,07A4D,Arrival,07,NMap,Based,No,P3 P8 C9 VFR non breaks,0,0,0,,,
P-3C,T56-A-14,323,Straight-In Arrival Runway 07,07A3B,Arrival,07,NMap,Based,No,P3 P8 C9 VFR non breaks,0,0,0,,,
P-3C,T56-A-14,324,Straight-In Arrival Runway 25,25A3D,Arrival,25,NMap,Based,No,P3 P8 C9 VFR non breaks,0.035714285,0,0.035714285,,,
P-3C,T56-A-14,325,Rep - Straight-In Arrival Runway 25,25A4B,Arrival,25,NMap,Based,Yes,P3 P8 C9 VFR non breaks,0.571428575,0,0.571428575,,,
P-3C,T56-A-14,326,Straight-In Arrival Runway 25,25A4C,Arrival,25,NMap,Based,No,P3 P8 C9 VFR non breaks,0.0714285725,0,0.0714285725,,,
P-3C,T56-A-14,328,Straight-In Arrival Runway 14,14A3D,Arrival,14,NMap,Based,No,P3 P8 C9 VFR non breaks,0.214285715,0,0.214285715,,,
P-3C,T56-A-14,330,Straight-In Arrival Runway 14,14A4D,Arrival,14,NMap,Based,No,P3 P8 C9 VFR non breaks,0.0714285725,0,0.0714285725,,,
P-3C,T56-A-14,332,Straight-In Arrival Runway 32,32A3D,Arrival,32,NMap,Based,No,P3 P8 C9 VFR non breaks,0,0,0,,,
P-3C,T56-A-14,334,Straight-In Arrival Runway 32,32A4D,Arrival,32,NMap,Based,No,P3 P8 C9 VFR non breaks,0.035714285,0,0.035714285,,,
P-3C,T56-A-14,336B,Straight-In Arrival Runway 07,07A2B,Arrival,07,NMap,Based,No,P3 P8 IFR and Growler VFR non breaks,0,0.035714285,0.035714285,,,
P-3C,T56-A-14,336C,Straight-In Arrival Runway 07,07A2C,Arrival,07,NMap,Based,No,P3 P8 IFR and Growler VFR non breaks,0,0,0,,,
P-3C,T56-A-14,337B,Rep - Straight-In Arrival Runway 14,14A1B,Arrival,14,NMap,Based,Yes,P3 P8 IFR and Growler VFR non breaks,0.214285715,0,0.214285715,,,
P-3C,T56-A-14,337C,Straight-In Arrival Runway 14,14A1C,Arrival,14,NMap,Based,No,P3 P8 IFR and Growler VFR non breaks,0,0,0,,,
P-3C,T56-A-14,338B,Straight-In Arrival Runway 14,14A2B,Arrival,14,NMap,Based,No,P3 P8 IFR and Growler VFR non breaks,0,0,0,,,
P-3C,T56-A-14,338C,Straight-In Arrival Runway 14,14A2C,Arrival,14,NMap,Based,No,P3 P8 IFR and Growler VFR non breaks,0,0,0,,,
P-3C,T56-A-14,339D,Straight-In Arrival Runway 25 from East,25A1D,Arrival,25,NMap,Based,No,P3 P8 IFR and Growler VFR non breaks,0.42857143,0,0.42857143,,,
P-3C,T56-A-14,340B,Rep - Straight-In Arrival Runway 25,25A2B,Arrival,25,NMap,Based,Yes,P3 P8 IFR and Growler VFR non breaks,0.3928571325,0,0.3928571325,,,
P-3C,T56-A-14,340C,Straight-In Arrival Runway 25,25A2C,Arrival,25,NMap,Based,No,P3 P8 IFR and Growler VFR non breaks,0.142857145,0,0.142857145,,,
P-3C,T56-A-14,341C,Straight-In Arrival Runway 32,32A1C,Arrival,32,NMap,Based,No,P3 P8 IFR and Growler VFR non breaks,0,0,0,,,
P-3C,T56-A-14,342B,Straight-In Arrival Runway 32,32A2B,Arrival,32,NMap,Based,No,P3 P8 IFR and Growler VFR non breaks,0.035714285,0,0.035714285,,,
P-3C,T56-A-14,342C,Straight-In Arrival Runway 32,32A2C,Arrival,32,NMap,Based,No,P3 P8 IFR and Growler VFR non breaks,0,0,0,,,
P-3C,T56-A-14,343,Low TACAN Arrival Runway 07,07ALT,Arrival,07,NMap,Based,No,HI TACAN Arrival,0,0,0,,,
P-3C,T56-A-14,344,Rep - Low TACAN Arrival Runway 14,14ALT,Arrival,14,NMap,Based,Yes,HI TACAN Arrival,0,0,0,,,
P-3C,T56-A-14,345,Low TACAN Arrival Runway 25,25ALT,Arrival,25,NMap,Based,No,HI TACAN Arrival,0.035714285,0,0.035714285,,,
P-3C,T56-A-14,346,Low TACAN Arrival Runway 32,32ALT,Arrival,32,NMap,Based,No,HI TACAN Arrival,0,0,0,,,
P-3C,T56-A-14,347B,GCA Box Pattern Whidbey Runway 07 - Center,07G1B,Closed Pattern,07,NMap,Based,No,GCA Pattern,0,0,0,,,
P-3C,T56-A-14,347C,GCA Box Pattern Whidbey Runway 07 - Long,07G1C,Closed Pattern,07,NMap,Based,No,GCA Pattern,0,0,0,,,
P-3C,T56-A-14,348B,GCA Box Pattern Whidbey Runway 14 - Center,14G1B,Closed Pattern,14,NMap,Based,No,GCA Pattern,0.0714285725,0,0.0714285725,,,
P-3C,T56-A-14,348C,GCA Box Pattern Whidbey Runway 14 - Long,14G1C,Closed Pattern,14,NMap,Based,No,GCA Pattern,0.1428571425,0,0.1428571425,,,
P-3C,T56-A-14,349B,Rep - GCA Box Pattern Whidbey Runway 25 - Center,25G1B,Closed Pattern,25,NMap,Based,Yes,GCA Pattern,0.35714286,0.035714285,0.392857145,,,
P-3C,T56-A-14,349C,GCA Box Pattern Whidbey Runway 25 - Long,25G1C,Closed Pattern,25,NMap,Based,No,GCA Pattern,0.25,0,0.25,,,
P-3C,T56-A-14,350B,GCA Box Pattern Whidbey Runway 32 - Center,32G1B,Closed Pattern,32,NMap,Based,No,GCA Pattern,0,0,0,,,
P-3C,T56-A-14,350C,GCA Box Pattern Whidbey Runway 32 - Long,32G1C,Closed Pattern,32,NMap,Based,No,GCA Pattern,0,0,0,,,
P-3C,T56-A-14,351B,Touch and Go Whidbey Runway 32 - Daytime Wide,07TU1C,Closed Pattern,07,NMap,Based,No,Touch and Go at Ault Field,0,0,0,,,
P-3C,T56-A-14,352B,Touch and Go Whidbey Runway 32 - Daytime Wide,14TU1C,Closed Pattern,14,NMap,Based,Yes,Touch and Go at Ault Field,0.1428571425,0,0.1428571425,,,
P-3C,T56-A-14,353B,Touch and Go Whidbey Runway 32 - Daytime Wide,25TU1C,Closed Pattern,25,NMap,Based,No,Touch and Go at Ault Field,8.785714225,0,8.785714225,,,
P-3C,T56-A-14,354B,Touch and Go Whidbey Runway 32 - Daytime Wide,32TU1C,Closed Pattern,32,NMap,Based,No,Touch and Go at Ault Field,0,0,0,,,
Transient Jet,CFM56-7B-24,401,Departure Runway 07 - East Center,07D1B,Departure,07,NMap,Transient,No,Departure,0.142857145,0,0.142857145,,,
